gen,seed,threads,best_global,picos,fit_best,fit_worst,fit_mean,green_best,green_worst,green_mean,emis_best,emis_worst,emis_mean
0,50000,,0.511493,,0.511493,0.351634,0.432742,332.9758,235.8117,284.449591,599.810774,664.078752,633.071474
1,50000,,0.526845,,0.526845,0.373788,0.450888,337.0942,250.8762,294.955183,594.94887,656.558487,625.958108
2,50000,,0.526845,,0.526845,0.382019,0.461517,337.0942,256.7886,301.456165,594.94887,654.099656,622.023624
3,50000,,0.526845,,0.526845,0.402301,0.46874,337.0942,264.8341,306.189868,594.94887,643.671142,619.561413
4,50000,,0.53262,,0.53262,0.436697,0.477161,345.9686,290.3646,311.021756,594.94887,638.01119,616.231297
5,50000,,0.53262,,0.53262,0.436697,0.484401,345.9686,294.1362,314.950395,594.94887,638.01119,613.216511
6,50000,,0.53262,,0.53262,0.449509,0.490066,345.9686,297.4332,318.291367,594.94887,628.694064,611.036667
7,50000,,0.53514,,0.53514,0.441384,0.496666,347.6992,297.4332,322.059297,594.94887,636.445293,608.413296
8,50000,,0.540868,,0.540868,0.451475,0.501772,352.4755,298.5221,325.153081,594.185083,627.889828,606.503971
9,50000,,0.5544,,0.5544,0.463972,0.510258,358.3574,299.1605,330.238048,587.704774,623.47261,603.291988
10,50000,,0.5544,,0.5544,0.463977,0.514231,358.3574,299.1605,332.783573,587.704774,619.597719,601.898903
11,50000,,0.5544,,0.5544,0.463977,0.518115,358.3574,299.1605,335.081281,587.704774,619.597719,600.409649
12,50000,,0.5544,,0.5544,0.472675,0.522723,358.3574,308.1942,337.716422,587.093363,617.835682,598.580925
13,50000,,0.55746,,0.55746,0.487061,0.526769,362.5953,317.604,340.127283,587.093363,613.505614,597.04017
14,50000,,0.55882,,0.55882,0.497397,0.53188,362.5953,322.621,343.203117,581.382425,610.778992,595.115049
15,50000,,0.55882,,0.55882,0.503106,0.534925,362.5953,326.5032,344.798303,581.382425,610.082249,593.809261
16,50000,,0.56418,,0.56418,0.503106,0.538614,365.4362,327.5842,347.332675,581.382425,607.092806,592.629407
