gen,seed,threads,best_global,picos,fit_best,fit_worst,fit_mean,green_best,green_worst,green_mean,emis_best,emis_worst,emis_mean
0,25000,,0.516466,,0.516466,0.360856,0.431907,326.1756,244.9862,284.431015,595.568587,662.698429,633.710676
1,25000,,0.516466,,0.516466,0.375394,0.443777,329.9125,251.3495,291.338476,595.568587,655.622448,629.08037
2,25000,,0.516466,,0.516466,0.382693,0.454143,329.9125,258.6302,296.881118,595.568587,654.808188,624.709627
3,25000,,0.516466,,0.516466,0.398516,0.463513,329.9125,266.766,302.072097,595.568587,647.918148,620.879168
4,25000,,0.518069,,0.518069,0.417542,0.475348,336.8209,276.6819,308.952583,595.568587,640.072849,616.2584
5,25000,,0.518747,,0.518747,0.448415,0.483048,336.8209,291.3513,313.013729,594.499339,627.719759,612.973951
6,25000,,0.531041,,0.531041,0.452224,0.489113,343.6398,298.2549,316.49508,591.99142,627.719759,610.576267
7,25000,,0.531041,,0.531041,0.460693,0.493612,343.6398,299.1312,319.101389,591.99142,624.403538,608.813623
8,25000,,0.533322,,0.533322,0.461247,0.498773,343.6398,299.1312,322.621237,590.922172,624.403538,607.146696
9,25000,,0.542338,,0.542338,0.463529,0.50533,349.9136,300.5664,326.711036,589.933617,623.66814,604.772518
10,25000,,0.542338,,0.542338,0.473402,0.511724,349.9136,300.5664,330.720031,589.933617,615.383118,602.471536
11,25000,,0.544279,,0.544279,0.47804,0.517581,349.9136,309.0099,334.968623,589.724292,614.197526,600.750273
12,25000,,0.549477,,0.549477,0.487166,0.521963,352.2642,312.1052,338.14905,587.461221,612.878174,599.463858
13,25000,,0.558182,,0.558182,0.490507,0.526082,361.7329,316.7523,340.990068,586.535156,612.878174,598.154367
14,25000,,0.558182,,0.558182,0.492045,0.529871,361.7329,319.704,343.182495,584.512047,612.193765,596.668234
15,25000,,0.567703,,0.567703,0.494319,0.534548,363.5333,320.482,345.819251,580.048194,610.529358,594.787401
16,25000,,0.567703,,0.567703,0.499653,0.538896,363.5333,322.9552,348.309021,580.048194,609.846279,593.064156
17,25000,,0.567703,,0.567703,0.503094,0.542319,363.5333,325.9245,350.162975,580.048194,608.874006,591.636836
18,25000,,0.567703,,0.567703,0.508866,0.544847,363.5333,332.9548,351.673404,580.048194,606.236711,590.676987
19,25000,,0.570307,,0.570307,0.512883,0.547364,363.9019,332.9548,352.943118,578.612306,603.06554,589.564257
20,25000,,0.576749,,0.576749,0.512883,0.55143,369.2448,332.9548,355.406492,577.567792,603.06554,588.04326
21,25000,,0.576749,,0.576749,0.52942,0.554762,369.2448,340.7365,357.226448,577.567792,597.297151,586.663922
22,25000,,0.576749,,0.576749,0.542612,0.55783,371.1808,346.985,359.355196,576.788208,592.143202,585.69784
23,25000,,0.589815,,0.589815,0.542626,0.560684,375.8363,346.985,360.819376,571.793227,592.062162,584.452819
24,25000,,0.589815,,0.589815,0.542626,0.563143,375.8363,346.985,362.251579,571.793227,590.56802,583.494446
25,25000,,0.589815,,0.589815,0.542626,0.566363,375.8363,346.985,364.15848,571.013643,590.456573,582.260921
26,25000,,0.589815,,0.589815,0.554961,0.56906,375.8363,359.2383,365.64463,571.013643,588.260903,581.153135
27,25000,,0.589815,,0.589815,0.559109,0.570839,375.8363,359.2837,366.801907,571.013643,586.052714,580.540968
28,25000,,0.590393,,0.590393,0.562566,0.572795,377.8176,360.9688,368.156508,571.013643,585.117517,579.922611
29,25000,,0.590483,,0.590483,0.562566,0.574707,377.8176,361.8253,369.261936,570.978159,584.571922,579.172227
30,25000,,0.590483,,0.590483,0.563544,0.576126,377.8176,361.8253,369.799502,570.978159,584.3095,578.425372
31,25000,,0.593339,,0.593339,0.564624,0.578187,379.1406,361.9496,370.684093,568.688825,583.90579,577.410523
32,25000,,0.595013,,0.595013,0.568868,0.580931,380.7296,363.8872,372.005885,568.501013,582.755552,576.155964
33,25000,,0.599396,,0.599396,0.573591,0.583424,380.7296,363.8872,373.3567,567.527154,581.335066,575.116668
34,25000,,0.60095,,0.60095,0.576686,0.585467,381.6213,366.4145,374.568894,566.984332,579.926666,574.335632
35,25000,,0.601491,,0.601491,0.576706,0.58793,385.6344,368.6448,375.987981,566.984332,579.223484,573.365527
